uuid,nomSociete,evaluation,capitalDetenu,nombreParts,commentaire,remuneration,clean_name,GICS Sector,GICS Sub-Industry
da40e6a9-9456-4ee5-a1a1-3b60874518ec,L'OREAL,2148,,7.0,COMPTE PEA,"26,95 €",L OREAL,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,LEBON,1152,,16.0,COMPTE PEA,0 €,LEBON,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,LVMH MOET HENNESSY VUITTON,5310,,10.0,COMPTE PEA,"46,00 €",LVMH MOET HENNESSY VUITTON,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,NATIXIS,3448,,852.0,COMPTE PEA,0 €,NATIXIS,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,PLASTIC OMNIUM,2286,,74.0,COMPTE PEA,"37,24 €",PLASTIC OMNIUM,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,RUBIS,2733,,71.0,COMPTE PEA,"117,25 €",RUBIS,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,TOTAL,3906,,99.0,COMPTE PEA,"108,70 €",TOTAL,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,TOUAX,2810,,281.0,COMPTE PEA,0 €,TOUAX,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,VEOLIA ENVIRONNEMENT,4107,,173.0,COMPTE PEA,"88,00 €",VEOLIA ENVIRONNEMENT,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,VINCI,2022,,23.0,COMPTE PEA,"27,50 €",VINCI,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,PARTS SOCIALES SOCIETE LOCALE DE QUIMPER,2020,,99.0,COMPTE PEA,"21,00 €",PARTS SOCIALES SOCIETE LOCALE DE QUIMPER,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,NATIXIS,398,,98.0,COMPTE TITRES ORDINAIRE,0 €,NATIXIS,,
da40e6a9-9456-4ee5-a1a1-3b60874518ec,PARTS SOCIALES CAISSE D'EPARGNE BRETAGNE PAYS DE LOIRE,2000,,100.0,COMPTE EPARGNE SALARIALE,"21,00 €",PARTS SOCIALES CAISSE D EPARGNE BRETAGNE PAYS DE LOIRE,,
6c9f50f8-5093-408e-af3a-baaf281b5673,CGG,21000,,35000.0,,0,CGG,,
6c9f50f8-5093-408e-af3a-baaf281b5673,CO Casino SBF,4800,,200.0,,0,CO CASINO SBF,,
6c9f50f8-5093-408e-af3a-baaf281b5673,HGSH Nasdaq,2000,,1000.0,,0,HGSH NASDAQ,,
6c9f50f8-5093-408e-af3a-baaf281b5673,STUDIO Y,1000,100,1000.0,Société par actions simplifiées Unipersonnelle créée en sept 2021,0,STUDIO Y,,
4b6dfbe3-8995-4bed-ae85-e5be50e6e768,SARL ECP,490,49,49.0,"Sarl 
        [Données non publiées]
     Créée le 16/04/2024",0,SARL ECP,,
e8fb6bc5-302f-4652-ba6b-f8b107dbdeb7,Turboself Groupe,475000,4,1000.0,A ces parts en pleine propriété on peut ajouter les parts en nue-propriété : 2700 parts valorisées à 769500€ en 2024.,1900,TURBOSELF GROUPE,,
b93eafdc-7fb2-4964-b2a0-dbbcc8496200,BNP,7500,0,126.0,,579 € bruts dividendes 2023,BNP,,
b93eafdc-7fb2-4964-b2a0-dbbcc8496200,ENGIE,6694,0,502.0,,702€ brut de dividendes 2023,ENGIE,,
b93eafdc-7fb2-4964-b2a0-dbbcc8496200,ADP,3304,0,26.0,,81E bruts de dividendes 2023,ADP,,
b93eafdc-7fb2-4964-b2a0-dbbcc8496200,AIR FRANCE,41,0,5.0,,0,AIR FRANCE,,
8af979f4-6b88-4b0e-9ad9-aa9589602ec3,Académie Thucydide,150,100,1.0,,0,ACADEMIE THUCYDIDE,,
96877f93-ac1e-40db-b340-40741c47f454,PMA Patrimoine,1173,0,1.0,"
        [Données non publiées]
    ",0,PMA PATRIMOINE,,
96877f93-ac1e-40db-b340-40741c47f454,BPMED,16192,1,1012.0,"part sociale BPMED Guy Armanet
        [Données non publiées]
    ",192 58,BPMED,,
96877f93-ac1e-40db-b340-40741c47f454,BPMED,10128,1,633.0,"
        [Données non publiées]
    ",192.38,BPMED,,
44fbcb6c-ced0-44c5-bc2b-bd3a69721ba5,SOFIKER,0,90,2700.0,,néant,SOFIKER,,
44fbcb6c-ced0-44c5-bc2b-bd3a69721ba5,GUILLON,723000,100,2000.0,,62701 €,GUILLON,,
44fbcb6c-ced0-44c5-bc2b-bd3a69721ba5,LA GROTTE,193000,33,390.0,,néant,LA GROTTE,,
003d375a-3bf4-4441-817e-8593c32e7d57,AIR coop,3000,14,250.0,,0,AIR COOP,,
003d375a-3bf4-4441-817e-8593c32e7d57,LOOM,110,1,5.0,,0,LOOM,,
580df8dd-91c1-4710-a21a-b36abaa1653c,SAS AGENCE CRISTAL'IMMO,5000,50,500.0,,0,SAS AGENCE CRISTAL IMMO,,
757bcc13-73d8-4d03-9d40-01d31ea1573a,La française des jeux,3459,,107.0,,0,LA FRANCAISE DES JEUX,,
a451876e-dfc3-4983-928f-e888dcb6ef6e,CREDIT AGRICOLE,1227,0,1227.0,,1,CREDIT AGRICOLE,,
c1f5298d-bcee-423b-9881-cb02b1105914,0,0,0,0.0,,0,0,,
991b0717-b012-4981-9668-d04e84ebfd7d,SNC CID,0,10,10.0,,- 225,SNC CID,,
991b0717-b012-4981-9668-d04e84ebfd7d,Hermes International,1435,,2.0,,0,HERMES INTERNATIONAL,,
991b0717-b012-4981-9668-d04e84ebfd7d,Air Liquide,13701,,97.0,,473,AIR LIQUIDE,,
991b0717-b012-4981-9668-d04e84ebfd7d,CM CIC Europe,11175,,1530.0,,0,CM CIC EUROPE,,
991b0717-b012-4981-9668-d04e84ebfd7d,CPR SILVER,9065,,4133.0,,0,CPR SILVER,,
991b0717-b012-4981-9668-d04e84ebfd7d,LVMH,20090,,50.0,,310,LVMH,,
940ba90d-a0e6-431a-b482-0989ef6e4a90,Air france,14540,,1300.0,,0,AIR FRANCE,,
641b38d1-790f-4873-9a2b-8d45ae5a4163,Sarl Ai2P,7470,34,490.0,,0,SARL AI2P,,
a568a506-1025-44cf-86e4-c7d1f63583e4,Rm-Conseils&développement,13866,90,90.0,"
        [Données non publiées]
    ",0,RM CONSEILS&DEVELOPPEMENT,,
53cb4cfc-69e6-45ca-85fd-b4377f5bf7e4,IB2 SAS,1155640,1,3236.0,"
        [Données non publiées]
    ",0,IB2,,
53cb4cfc-69e6-45ca-85fd-b4377f5bf7e4,Enodo Games SAS,16009,2,2000.0,"
        [Données non publiées]
    ",0,ENODO GAMES,,
53cb4cfc-69e6-45ca-85fd-b4377f5bf7e4,ALP SAS,213075,5,2106.0,"
        [Données non publiées]
    ",20007,ALP,,
53cb4cfc-69e6-45ca-85fd-b4377f5bf7e4,SIGFOX SA,35532,0,700.0,"
        [Données non publiées]
    ",0,SIGFOX,,
53cb4cfc-69e6-45ca-85fd-b4377f5bf7e4,CAL-I SAS,1236,100,40000.0,"
        [Données non publiées]
    ",0,CAL I,,
33f88fd5-2c54-4b7a-bd9f-50a8753e77de,SARL Les Quatre Cents Clous,370691,75,135.0,"
        [Données non publiées]
    ",0,SARL LES QUATRE CENTS CLOUS,,
161985d2-5253-422f-a4f2-06be54cd6e2a,MARQU'EASYCAR,243,29,0.0,"Je ne perçus aucun revenu de la Société. 
        [Données non publiées]
    La capital de la société est de 838 £uros",0,MARQU EASYCAR,,
63c12ea5-3ca8-46bd-87f8-999e76ab28a4,OMAG-SUD AGRO-PERRET,5238,,73.0,"381,62 = année 2020","381,62",OMAG SUD AGRO PERRET,,
6b80fd64-3e72-4c2d-9656-426b5b9f8513,Coopérative CAP'ECO,1000,0,10.0,Titres participatifs,0,COOPERATIVE CAP ECO,,
6b80fd64-3e72-4c2d-9656-426b5b9f8513,SCICA Initiatives pour une Economie Solidaire (I.E.S),380,0,5.0,,0,SCICA INITIATIVES POUR UNE ECONOMIE SOLIDAIRE I E S,,
24964881-00e9-4f93-9075-d4ffb8c94961,SAS BT Consulting Performance,1000,100,100.0,,0,SAS BT CONSULTING PERFORMANCE,,
5a96176e-3e8c-4f6c-b65d-a7a3da526c8c,SARL Editions Mordicus,1112,73,1112.0,Valeur des parts = 1 €,0,SARL EDITIONS MORDICUS,,
5a96176e-3e8c-4f6c-b65d-a7a3da526c8c,Les Piliers du Sud SA,1000,0,4.0,250 € l'action. 4 actions détenues,0,LES PILIERS DU SUD,,
5a96176e-3e8c-4f6c-b65d-a7a3da526c8c,ROCPLAST,483,33,33.0,,0,ROCPLAST,,
1eda33af-5086-4610-a704-7a172d9a0303,Aéroports de Paris,724,,8.0,,0,AEROPORTS DE PARIS,,
68ff76bd-c0bc-4ab0-b1c8-647a7b4e3693,ENGIE,778,,8.0,performance négative,0,ENGIE,,
c6b66811-f7a7-44e3-b5c6-0fc19d3450a8,CIBOX INTERACTIVE,18,,100.0,"Evaluation de la participation financière valeur du 26/07/2020 Aucun gain sur ces actions, frais de droit de garde de 36,62€",0€ brut annuel,CIBOX INTERACTIVE,,
c6b66811-f7a7-44e3-b5c6-0fc19d3450a8,KINGFISHER PLC,209,,77.0,Evaluation de la participation financière valeur du 26/07/2020,10€ brut annuel,KINGFISHER,,
cdde1b69-59d6-49d7-945f-5cfd05278657,Performance Ingénierie,0,20,200.0,Cette société ne m'a jamais versé de dividendes,0 Euros,PERFORMANCE INGENIERIE,,
6aee8abf-0607-445c-8d6a-7c584ca8a058,Société Atos,29500,0,501.0,"Aux termes des statuts d'Atos, chaque administrateur est tenu de détenir au moins 500 actions de l'entreprise. Ces 501 actions ont été acquises dans la semaine qui a suivi mon élection au conseil d'administration.",0,SOCIETE ATOS,,
c63a49d8-013c-4805-ac93-1c33e61463e9,APART,54924,100,1500.0,,0,APART,,
c63a49d8-013c-4805-ac93-1c33e61463e9,CARREFOUR,893,,66.0,,"29,34",CARREFOUR,,
c63a49d8-013c-4805-ac93-1c33e61463e9,VIVENDI,2479,,103.0,,"43,27",VIVENDI,,
c63a49d8-013c-4805-ac93-1c33e61463e9,DIAGEO,6316,,220.0,,"48,15",DIAGEO,,
c63a49d8-013c-4805-ac93-1c33e61463e9,DISTRIBUIDOR INTL ALIMENTACION,8,,66.0,,"0,33",DISTRIBUIDOR INTL ALIMENTACION,,
c63a49d8-013c-4805-ac93-1c33e61463e9,ODONTELLA,9965,,17182.0,,0,ODONTELLA,,
c63a49d8-013c-4805-ac93-1c33e61463e9,WATT PARTICIPATIONS,400000,,400000.0,,0,WATT PARTICIPATIONS,,
c63a49d8-013c-4805-ac93-1c33e61463e9,AIRBUS,10276,,147.0,,0,AIRBUS,,
ef22aa2a-7d64-4343-8600-27fd41fd41db,airbus,1167,,11.0,valeurs au 20 mars 2022,neant,AIRBUS,,
ef22aa2a-7d64-4343-8600-27fd41fd41db,la française des jeux,4202,,112.0,valeurs au 20 mars 2022,neant,LA FRANCAISE DES JEUX,,
dd047f4f-dfac-4e5c-89f5-78e4c4157063,SA JGAD FINANCES,416666,8,3166.0,,0,SA JGAD FINANCES,,
dd047f4f-dfac-4e5c-89f5-78e4c4157063,SAS EHEALTH FWD,12500,25,2500.0,,0,SAS EHEALTH FWD,,
49b5eea2-84e4-49f4-998d-051141a077f4,Air Liquide,25094,,157.0,"
        [Données non publiées]
    ",0,AIR LIQUIDE,,
49b5eea2-84e4-49f4-998d-051141a077f4,ENGIE,494,,34.0,"
        [Données non publiées]
    ",0,ENGIE,,
38376f82-c1ce-43ad-a934-63123bd59b0c,BNPP AC.E RES.C 3D,515,,1.0,"Action non liquidée, seule est connue la +value apparaissant sur le compte bancaire : : +10,38",0,BNPP AC E RES C 3D,,
38376f82-c1ce-43ad-a934-63123bd59b0c,BNPP Best Sal 3D,537,,42.0,"Action non liquidée, seule est connue la +value apparaissant sur le compte bancaire : : +14,5",0,BNPP BEST SAL 3D,,
38376f82-c1ce-43ad-a934-63123bd59b0c,BNPP Dev.Hum.CL3D,552,,2.0,"Action non liquidée, seule est connue la +value apparaissant sur le compte bancaire : : +18,75",0,BNPP DEV HUM CL3D,,
38376f82-c1ce-43ad-a934-63123bd59b0c,BNPP MID.FRA.CLC3D,625,,3.0,"Action non liquidée, seule est connue la +value apparaissant sur le compte bancaire : : +33,56",0,BNPP MID FRA CLC3D,,
38376f82-c1ce-43ad-a934-63123bd59b0c,BNPP SMALEU.CLE 3D,624,,1.0,"Action non liquidée, seule est connue la +value apparaissant sur le compte bancaire : : +33,8",0,BNPP SMALEU CLE 3D,,
1902ea6f-437f-4cda-8894-ecd6942448d8,NATIXIS-CACEIS,368,,93.0,Actions gratuites distribuées au personnel du groupe Caisse d'épargne,72,NATIXIS CACEIS,,
39c3cd31-b8d2-49c2-982e-2abcaa07e7a0,BNP,7500,0,126.0,,579 € bruts dividendes 2023,BNP,,
39c3cd31-b8d2-49c2-982e-2abcaa07e7a0,ENGIE,6694,0,502.0,,702€ brut de dividendes 2023,ENGIE,,
39c3cd31-b8d2-49c2-982e-2abcaa07e7a0,ADP,3304,0,26.0,,81E bruts de dividendes 2023,ADP,,
39c3cd31-b8d2-49c2-982e-2abcaa07e7a0,AIR FRANCE,41,0,5.0,,0,AIR FRANCE,,
9d95a02b-4dab-4ebd-8f93-269489621f5e,THE FRENCH TASTE,0,100,100.0,Société située en Californie créée dans le cadre d'un projet d'exportation de bières ardennaises vers les Etats-Unis. La société a été créée dans un but administratif dans un premier temps mais l'activité n'a pas encore démarré.,0,THE FRENCH TASTE,,
09b239e0-3055-4e0a-892a-b3b7858174cf,PEA,94080,,1.0,"Mon PEA est sous mandat de gestion 
        [Données non publiées]
    ",2858 en 2019 1576 en 2020 2260 en 2021 2414 en 2022,PEA,,
d0d67c3c-a2bc-443b-8419-3c783fc4c95a,0,0,0,0.0,,0,0,,
5fc43c97-74f6-43cd-9039-57aaa43806c0,CYPRIEN SPORTS SAS,250000,51,500.0,"
        [Données non publiées]
    ",DISTRIBUTION DE DIVIDENDES DE 11 000 EUROS PAR AN DE 2017 à 2022 A partir de 2023 distribution de dividendes en fonction des résultats,CYPRIEN SPORTS,,
cb80f221-65f8-4306-a2ac-bf2b08360b95,banque populaire,736,,0.0,la rémunération perçue est celle de 2019,46,BANQUE POPULAIRE,,
269e431e-7c8a-474b-937e-c1a1722ff83e,Aéroports de Paris,853,,9.0,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 0,70€ / action le 06/12/2019",AEROPORTS DE PARIS,,
269e431e-7c8a-474b-937e-c1a1722ff83e,LVMH,6347,,16.0,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 2,60€ / action le 07/07/2020",LVMH,,
269e431e-7c8a-474b-937e-c1a1722ff83e,Vivendi,323,,14.0,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 0,60€ / action le 21/04/2020",VIVENDI,,
e4d5cecb-e29c-43cf-a607-ea304f17bf9a,JPMJA,3462420,20,5498.0,,207994,JPMJA,,
e4d5cecb-e29c-43cf-a607-ea304f17bf9a,SC Trésorière,7997023,23,31893.0,,392593,SC TRESORIERE,,
e4d5cecb-e29c-43cf-a607-ea304f17bf9a,Holding Saint Gatien,2509,,1.0,,280,HOLDING SAINT GATIEN,,
3c7befab-b5d3-4fbd-9eef-d2dfa962ce7f,SARL marquises rock construction,855,51,51.0,L'activité de la SARL est à l'arrêt depuis plusieurs années,0,SARL MARQUISES ROCK CONSTRUCTION,,
527e508e-93bf-470c-b923-f3f9877605e7,Novabiom,94395,5,42907.0,,dividendes 375 € en 2020,NOVABIOM,,
527e508e-93bf-470c-b923-f3f9877605e7,GeoBas,51410,20,20.0,,0,GEOBAS,,
96dcc977-7d21-49c2-a1fc-a586b7c913ab,3J FINANCE,950000,90,90.0,holding familial détenant DES LIS CHOCOLAT,0,3J FINANCE,,
c428bc6f-1126-4242-a6fe-23d012974e89,EURL KIGER,1000,100,100.0,,NEANT,EURL KIGER,,
eb1d648a-d231-4504-a483-9b90b3c10b21,SAS JAJA,15886,3,2600.0,dividendes perçus en 2015,2205€,SAS JAJA,,
eb1d648a-d231-4504-a483-9b90b3c10b21,SAS GLOU ONE,14994,3,2454.0,dividendes perçus en 2015,2494€,SAS GLOU ONE,,
c5b17fa7-2fec-47e3-bab3-8a13d674d800,ADIDA PARTNERS,4630,16,800.0,,0,ADIDA PARTNERS,,
c5b17fa7-2fec-47e3-bab3-8a13d674d800,GETLINK SE,341,,26.0,,0,GETLINK,,
5e8c2bf8-7757-4e12-94b5-9d8c9a7d2ebc,ET ACT France C 4D,47857,,2368.0,Valorisation au 31/12/2021,0,ET ACT FRANCE C 4D,,
5e8c2bf8-7757-4e12-94b5-9d8c9a7d2ebc,ETOIL EUR AC 03 29,5022,,49.0,Valorisation au 31/12/2021,0,ETOIL EUR AC 03 29,,
41defcfd-e992-4b22-bb69-a7efc5853245,SAS Patrick de Carolis Consulting et Patricipations,0,0,0.0,La SAS Patrick de Carolis Consulting et Patricipations a changé de dénomination le 15/12/2016 en SAS NewWayCom. Cession des parts détenus le 26/03/2018 pour ne détenir directement que 45% de NewWayCIV132.,0,SAS PATRICK DE CAROLIS CONSULTING ET PATRICIPATIONS,,
41defcfd-e992-4b22-bb69-a7efc5853245,SAS NewWayCiv132,765000,45,45.0,Capital 1000€,0,SAS NEWWAYCIV132,,
d8136bdd-649a-4158-9eb1-f3ebb8daba5e,Caisse d'Epargne,50400,,2520.0,"
        [Données non publiées]
    ",1040 €,CAISSE D EPARGNE,,
cd89116e-022d-4542-b53f-27f1364c9194,holding LERI,96000,41,128.0,,0,HOLDING LERI,,
da6c7f62-020f-4536-8530-3effc6cfe7dd,0,0,,0.0,,0,0,,
367364a6-77c4-42e7-9527-66b7be5f31db,CAP VERT ENERGIE 0S1.3,100000,,10.0,,4211,CAP VERT ENERGIE 0S1 3,,
367364a6-77c4-42e7-9527-66b7be5f31db,SCPI PIERRE INVESTISSEMENT 8,29016,,40.0,"Valorisation : 40 parts x 725,41 € de valeur IFI 2021 = 29 016 €",0,SCPI PIERRE INVESTISSEMENT 8,,
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,FIDUGO,7221337,94,26647.0,,Pas de rémunération ou gratification perçue,FIDUGO,,
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,Compagnie Fiduciaire de la Colline d'Anfa,1719,0,1.0,,Pas de rémunération ou gratification perçue,COMPAGNIE FIDUCIAIRE DE LA COLLINE D ANFA,,
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,Quincaillerie d'Aix,440,0,5.0,,Pas de rémunération ou gratification perçue,QUINCAILLERIE D AIX,,
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,Architecture Marion AMAT,31200,24,240.0,,Pas de rémunération ou gratification perçue,ARCHITECTURE MARION AMAT,,
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,Descours et Cabaud,275,,1.0,,Pas de rémunération ou gratification perçue,DESCOURS ET CABAUD,,
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,DANONE,24390,,813.0,Actions en indivision à 50% valeur totale des 813 actions : 48780 Euros,Pas de rémunération ou gratification perçue,DANONE,,
4b629b3d-730a-428b-a602-8540c6c5f483,EDF,2464,,224.0,,0,EDF,,
4b629b3d-730a-428b-a602-8540c6c5f483,TOTAL,2789,,72.0,,49,TOTAL,,
f4567448-9e8d-4cf4-8c92-853e56976192,Bred banque populaire,7157,100,33.0,,Sans,BRED BANQUE POPULAIRE,,
1b83c5da-24ca-4c18-8d1e-e3df3a153fb2,MEDIASCOP,75647,100,1500.0,,0,MEDIASCOP,,
6e2ebc16-d4be-4650-a51e-3f8a96949175,ENGIE,778,,8.0,performance négative,0,ENGIE,,
9cc7d9c8-5eba-4549-9e3a-139799a5e3d9,SARL APREV,5000,50,50.0,,0,SARL APREV,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,ITEVA SARL,10000,10,1000.0,,0,ITEVA,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,CREDIT AGRICOLE,16678,,1354.0,,0,CREDIT AGRICOLE,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,TOTAL,16834,,410.0,,0,TOTAL,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,ATOS,21000,,469.0,,0,ATOS,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,BNP,17910,,317.0,,0,BNP,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,AXA,12000,,500.0,,0,AXA,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,CREDIT AGRICOLE,12000,,1000.0,,0,CREDIT AGRICOLE,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,CS GROUP,8000,,1600.0,,0,CS GROUP,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,SUEZ,16000,,1000.0,,0,SUEZ,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,VINCI,15000,,170.0,,0,VINCI,,
7bdd2292-ca5c-4aef-af99-304f69dd3c69,TOTAL,4100,,100.0,,0,TOTAL,,
ecb67d83-d797-422c-bb7e-b7e751d3fdb0,SARL MAV,3200,45,45.0,,0,SARL MAV,,
50e13a2d-0285-4497-a323-65761e0461ba,BOUYGUES,2997,0,100.0,Détenues dans un PEA,190,BOUYGUES,,
50e13a2d-0285-4497-a323-65761e0461ba,AXIOME NOTAIRES,200000,25,501.0,Activité de conseil dans le cadre traditionnel des fonctions de Notaire,0,AXIOME NOTAIRES,,
50e13a2d-0285-4497-a323-65761e0461ba,Twelve International,1000,100,10.0,,0,TWELVE INTERNATIONAL,,
ac22372b-a745-45cb-b264-1fe19cc1f214,EURL Aigle,7622,100,7622.0,,0,EURL AIGLE,,
32236e5e-3f43-4200-9daa-c77414bdf553,AIR FRANCE KLM,42,,11.0,"11 actions AIR FRANCE - KLM 
        [Données non publiées]
    ",0,AIR FRANCE KLM,,
32236e5e-3f43-4200-9daa-c77414bdf553,JENBARD INVEST,45000,50,4500.0,,0,JENBARD INVEST,,
383f050e-073b-4320-aa88-e8d7b9b46dad,EDF,388,,44.0,Dividende perçu le 19 juin 2019,"4,92 €",EDF,,
383f050e-073b-4320-aa88-e8d7b9b46dad,Engie,151,,13.0,Dividende perçu le 4 mai 2019.,"6,82 €",ENGIE,,
383f050e-073b-4320-aa88-e8d7b9b46dad,Natixis,125,,51.0,Dividende perçu le 5 juin 2019.,"27,61 €",NATIXIS,,
3bf2a8f5-1f1d-4b8d-9f67-0f0fe96f3304,Vivendi,36449,,1520.0,,Dividendes 2020 : 638€,VIVENDI,,
3bf2a8f5-1f1d-4b8d-9f67-0f0fe96f3304,Altice,3536,,711.0,,pas de rémunération car PEE,ALTICE,,
3bf2a8f5-1f1d-4b8d-9f67-0f0fe96f3304,Vivendi Epargne,1773,,142.0,,Pas de rémunération car PEE,VIVENDI EPARGNE,,
a8787d79-c10d-4f35-9cc2-82258559268e,Digital Makers,25000,4,250.0,,Aucune,DIGITAL MAKERS,,
a8787d79-c10d-4f35-9cc2-82258559268e,SARL MAS DE LA DAME,400,0,10.0,,"J'ai reçu 17,5 € de dividendes en Juin 2021 au titre de cette participation.",SARL MAS DE LA DAME,,
fc882b14-c48d-4adc-9f71-36c33b218e39,Bouix Ingénierie,2000,5,100.0,,Aucune,BOUIX INGENIERIE,,
a5df7f8c-ffcd-432c-9606-b9005c2a186a,FIDUGO,7221337,94,26647.0,,Pas de rémunération ou gratification perçue,FIDUGO,,
a5df7f8c-ffcd-432c-9606-b9005c2a186a,Compagnie Fiduciaire de la Colline d'Anfa,1719,0,1.0,,Pas de rémunération ou gratification perçue,COMPAGNIE FIDUCIAIRE DE LA COLLINE D ANFA,,
a5df7f8c-ffcd-432c-9606-b9005c2a186a,Quincaillerie d'Aix,440,0,5.0,,Pas de rémunération ou gratification perçue,QUINCAILLERIE D AIX,,
a5df7f8c-ffcd-432c-9606-b9005c2a186a,Architecture Marion AMAT,31200,24,240.0,,Pas de rémunération ou gratification perçue,ARCHITECTURE MARION AMAT,,
a5df7f8c-ffcd-432c-9606-b9005c2a186a,Descours et Cabaud,275,,1.0,,Pas de rémunération ou gratification perçue,DESCOURS ET CABAUD,,
a5df7f8c-ffcd-432c-9606-b9005c2a186a,DANONE,24390,,813.0,Actions en indivision à 50% valeur totale des 813 actions : 48780 Euros,Pas de rémunération ou gratification perçue,DANONE,,
21d8a2af-6aec-4787-a64d-5038bd6803f1,SAS MONIN SPORTS,100000,50,250.0,,0,SAS MONIN SPORTS,,
770ed9e9-96cd-4537-bc37-ae7e3458cb5d,REMORA CAPITAL SA,577869,1,1947.0,,0,REMORA CAPITAL,,
770ed9e9-96cd-4537-bc37-ae7e3458cb5d,CARREFOUR,712,0,97.0,DETENU DANS PEA,0,CARREFOUR,,
770ed9e9-96cd-4537-bc37-ae7e3458cb5d,LT conseil Belgium,98538,95,190.0,"
        [Données non publiées]
    ",33250,LT CONSEIL BELGIUM,,
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,Sarl HFAG,5000,0,1.0,Pourcentage de participation dans le capital social = 0.0019 %,0,SARL HFAG,,
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,Sa SIB,500,0,1.0,Pourcentage de participation dans le capital social = 0.000002 %,0,SA SIB,,
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,SCP LE NUE-LEROY-PLAGNE,20,,1.0,,0,SCP LE NUE LEROY PLAGNE,,
1033de8f-bfe5-463c-9220-f60b06f872a4,basket landes sasp,2000,1,4.0,,0,BASKET LANDES,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,SARL LA BORDE,243186,98,20042.0,Actif net de la société au bilan de clôture.,0,SARL LA BORDE,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,SA DE FRANCIERES,1640,0,41.0,"
        [Données non publiées]
     Il s'agit d'une société du secteur de la culture de céréales et légumineuses",0,SA DE FRANCIERES,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,NOVO NORDISK B,22475,0,150.0,"
        [Données non publiées]
    ","67,42 € le 29/03/23",NOVO NORDISK B,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,AIR LIQUIDE,31696,0,200.0,"
        [Données non publiées]
    ",413 € le 16/05/23,AIR LIQUIDE,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,L'OREAL,41952,0,105.0,"
        [Données non publiées]
    ",441 € le 27/04/23,L OREAL,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,LVMH MOET VUITTON,41350,0,50.0,"
        [Données non publiées]
    ",245 € le 26/04/23,LVMH MOET VUITTON,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,SCHNEIDER ELECTRIC,36639,0,225.0,"
        [Données non publiées]
    ","496,14 € le 10/05/23",SCHNEIDER ELECTRIC,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,TOTALENERGIES SE,33881,0,630.0,"
        [Données non publiées]
    ","304,30 € le 31/03/23",TOTALENERGIES,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,ASM INTERNATIONAL,20462,0,50.0,"
        [Données non publiées]
    ","58,86 € le 23/05/23",ASM INTERNATIONAL,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,ASML HOLDING,20418,0,30.0,"
        [Données non publiées]
    ",18 € le 11/05/23,ASML HOLDING,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,ALPHABET CL.C,29034,0,250.0,"
        [Données non publiées]
    ",0 €,ALPHABET CL C,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,AMAZON COM,28340,0,250.0,"
        [Données non publiées]
    ",0 €,AMAZON COM,,
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,APPLE,33041,0,200.0,"
        [Données non publiées]
    ","14,49 € le 19/05/23",APPLE,,
